9.7962,9.8861,10.152,9.8113,53.49,-10.874,61.819,59.344,43.894,102.52,57.169,69.465,54.133,38.028,87.588,89.418,75.05,56.698,36.155,33.759
10.079,10.056,9.9385,9.9847,73.248,84.861,81.108,4.0673,28.81,47.944,45.053,50.783,41.348,-2.7231,12.456,83.323,67.128,60.128,59.662,48.793
9.9304,10.132,9.9222,9.8114,47.829,78.474,53.418,47.381,39.503,40.559,52.025,78.636,6.9943,109.17,47.526,59.204,44.713,140.56,35.929,72.786
9.9846,10.098,10.018,10.178,11.209,94.57,67.621,58.897,32.411,7.3353,53.998,27.404,61.628,32.193,53.94,86.778,133.16,31.568,68.525,41.306
9.915,10.047,10.085,10.016,27.159,111.32,103.08,34.941,37.379,68.712,53.832,63.548,66.68,97.362,62.629,71.659,102.78,67.795,34.655,11.776
10.107,9.9952,10.13,10.024,103.18,52.401,46.701,60.045,73.939,47.547,60.045,74.792,66.434,96.372,93.29,61.898,49.17,14.855,60.578,86.706
9.8537,9.9246,9.9488,10.008,30.322,34.168,32.642,88.197,48.751,66.39,18.167,66.97,68.627,77.133,81.415,79.037,45.836,79.861,64.409,28.497
9.9911,9.9908,9.9684,10.139,36.353,58.881,6.7042,63.308,31.551,25.418,37.516,27.216,80.117,70.476,20.381,21.57,70.103,72.019,9.8446,35.576
10.275,9.9965,10.03,10.004,87.673,56.6,75.728,83.105,40.739,98.226,63.655,66.06,26.789,56.012,21.191,26.316,34.046,79.86,72.971,86.117
9.9521,10.006,9.9976,10.119,10.15,45.007,34.578,107.64,69.174,75.306,51.446,32.44,66.774,44.589,80.666,50.766,82.6,37.979,58.767,79.125
9.9597,10.085,9.9432,10.084,71.157,44.574,93.096,99.891,70.007,61.629,38.198,50.198,68.138,37.009,68.86,36.907,57.203,37.2,85.574,57.011
10.155,9.9403,10.066,9.7951,36.891,19.381,52.187,60.54,70.258,38.319,71.244,34.996,36.693,30.922,55.405,28.624,64.884,76.66,81.727,49.582
10.168,10.11,10.012,9.9858,28.261,51.372,45.927,98.917,68.204,62.459,77.171,78.594,49.179,32.425,48.676,84.372,14.209,65.163,105.56,-1.6823
9.8775,10.015,10.081,9.9357,78.931,9.4925,32.941,3.913,37.357,44.794,40.082,-3.5976,25.591,101,67.783,37.767,54.646,96.696,67.783,26.59
10.009,9.8646,9.9791,10.168,54.221,57.923,34.393,51.179,81.762,87.83,20.186,55.739,61.681,-11.735,35.981,71.945,59.885,75.124,85.898,45.991
10.053,10.063,10.075,9.8705,59.904,68.562,11.783,68.92,-20.225,13.387,81.891,45.557,39.765,43.817,114.5,-2.4941,9.0649,129.38,32.244,50.754
9.9629,10.094,10.072,10.047,60.094,70.105,68.16,60.212,38.781,48.379,42.326,18.303,107.52,38.048,48.684,75.364,13.656,94.595,89.294,58.072
9.9437,9.8587,9.975,9.9553,56.499,76.977,37.286,41.846,55.401,92.465,32.027,53.744,63.983,77.444,49.045,32.857,16.509,9.6683,99.078,48.349
9.8385,9.9831,9.8689,9.9071,24.343,65.872,69.355,-13.202,80.695,112.73,102.85,38.389,40.839,57.876,38.854,-17.822,71.978,5.2044,31.673,44.362
10.035,10.087,10.045,10.018,15.244,76.414,-1.1663,51.095,44.775,54.743,82.381,81.568,28.208,21.11,57.005,31.455,71.488,35.672,40.379,50.5
10.113,9.9281,9.993,9.8575,65.711,49.612,60.427,12.505,47.059,63.668,22.762,-8.3075,-29.947,88.778,54.268,41.996,-3.5737,11.455,106.19,21.424
10.037,9.9983,10.119,9.9244,33.688,38.502,22.332,31.448,64.275,56.645,102.12,57.936,56.724,97.634,22.82,80.972,53.683,41.545,58.63,45.576
10.033,9.9358,9.9746,10.161,100.27,91.874,2.658,74.936,98.004,12.058,-0.44603,66.138,26.474,58.568,77.92,62.358,1.3021,84.633,-20.107,20.714
